timestamp,open,high,low,close,volume,trade_count,vwap
2025-04-14 11:00:00+00:00,84660.535,84916.9705,84490.887,84916.9705,0.064997723,3.0,84882.911224
2025-04-14 12:00:00+00:00,84936.48,85218.93,84767.865,85137.002,0.123719696,11.0,85126.386446
2025-04-14 13:00:00+00:00,85204.404,85267.09,84094.15,84355.3735,0.520277888,12.0,84987.834727
2025-04-14 14:00:00+00:00,84408.48,85795.441,84281.77,85454.8935,0.055933921,17.0,85231.619389
2025-04-14 15:00:00+00:00,85419.601,85466.815,83740.771,84101.162,0.206651512,18.0,84578.004858
2025-04-14 16:00:00+00:00,84158.0545,84649.2,83837.7545,84339.85,0.008711358,14.0,84310.225342
2025-04-14 17:00:00+00:00,84376.6435,84929.516,84238.545,84871.829,0.018895741,4.0,84628.979978
2025-04-14 18:00:00+00:00,84938.008,85055.7275,84730.4615,84947.9345,0.016815589,6.0,85004.525968
2025-04-14 19:00:00+00:00,85010.77,85214.832,84781.895,84910.7,0.715637844,161.0,84993.57142
2025-04-14 20:00:00+00:00,84962.9,84962.9,84566.1805,84872.2615,0.011288244,7.0,84675.655259
2025-04-14 21:00:00+00:00,84818.55,84924.5115,84453.22,84683.425,0.0,0.0,84793.925
2025-04-14 22:00:00+00:00,84663.47,84728.248,84437.7495,84492.165,0.0,0.0,84635.9545
2025-04-14 23:00:00+00:00,84541.788,84764.058,84454.318,84579.71,0.002383263,2.0,84584.027931
2025-04-15 00:00:00+00:00,84615.3105,84958.676,84363.1,84888.6615,0.0,0.0,84637.38025
2025-04-15 01:00:00+00:00,84945.45,85098.3005,84573.2425,84941.9695,0.007893413,2.0,85089.438379
2025-04-15 02:00:00+00:00,84982.7,85238.94,84713.5015,85215.9925,0.0,0.0,84982.7
2025-04-15 03:00:00+00:00,85174.7295,85382.015,85077.82,85382.015,0.00149,1.0,85246.28
2025-04-15 04:00:00+00:00,85433.1,85478.775,85174.24,85478.775,0.001797319,5.0,85230.004413
2025-04-15 05:00:00+00:00,85531.65,85851.542,85478.775,85545.05,0.00486208,8.0,85619.874985
2025-04-15 06:00:00+00:00,85599.9,85684.45,85349.0045,85376.939,0.024074817,2.0,85621.15836
2025-04-15 07:00:00+00:00,85436.145,85776.6165,85379.397,85746.5995,0.016437344,4.0,85741.483265
2025-04-15 08:00:00+00:00,85680.35,85970.6775,85680.35,85855.1,0.007949889,5.0,85854.05127
2025-04-15 09:00:00+00:00,85791.645,86000.194,85597.2525,85973.959,0.00695737,6.0,85951.741953
2025-04-15 10:00:00+00:00,85954.3675,85984.965,85443.91,85628.0,0.013357632,6.0,85635.823401
2025-04-15 11:00:00+00:00,85660.98,85720.0,85385.526,85567.2925,0.048984585,11.0,85579.826064
2025-04-15 12:00:00+00:00,85624.003,85810.339,85446.64,85810.339,0.000687,1.0,85716.6
2025-04-15 13:00:00+00:00,85841.3115,86445.9245,85550.65,85596.5425,0.02147614,11.0,86165.639861
2025-04-15 14:00:00+00:00,85562.795,85961.063,84821.496,85176.866,0.784850511,9.0,84923.821138
2025-04-15 15:00:00+00:00,85112.125,85401.777,84722.3205,84913.154,0.01606013,2.0,85191.98559
2025-04-15 16:00:00+00:00,84889.64,85109.05,84783.35,84861.232,0.020969082,12.0,85023.582074
2025-04-15 17:00:00+00:00,84807.835,84999.2435,84441.447,84502.828,0.005103306,4.0,84823.139069
2025-04-15 18:00:00+00:00,84433.216,84581.5185,84168.2,84223.5095,0.133060318,9.0,84485.865727
2025-04-15 19:00:00+00:00,84177.2,84211.3545,83902.905,84003.992,0.649990458,41.0,84027.872383
2025-04-15 20:00:00+00:00,83971.75,84194.255,83832.6565,83986.0185,0.000606,3.0,84085.131815
2025-04-15 21:00:00+00:00,84048.9535,84236.771,83897.8,84199.6365,0.00463291,1.0,84138.03
2025-04-15 22:00:00+00:00,84140.4645,84140.4645,83735.9550738915,83813.95,0.06673316,9.0,83963.064515
2025-04-15 23:00:00+00:00,83873.051,83873.051,83601.684,83665.095,0.002375,2.0,83743.100651
2025-04-16 00:00:00+00:00,83616.553,83653.06,83159.661,83179.745,0.005371071,5.0,83308.273541
2025-04-16 01:00:00+00:00,83122.6665,83653.415,83122.06,83620.5,0.0,0.0,83152.9855
2025-04-16 02:00:00+00:00,83598.04,83929.193,83598.04,83904.515,0.015283935,6.0,83859.151249
2025-04-16 03:00:00+00:00,83873.85,83984.45,83626.692,83682.174,0.015088712,2.0,83806.857094
2025-04-16 04:00:00+00:00,83632.646,83773.595,83402.645,83550.48,0.018833701,2.0,83561.130827
2025-04-16 05:00:00+00:00,83590.624,83777.71,83214.0425,83364.2555,0.01037184,2.0,83642.254298
2025-04-16 06:00:00+00:00,83433.315,83713.87,83301.725,83656.5,0.002868208,3.0,83577.424273
2025-04-16 07:00:00+00:00,83686.56,83724.219,83284.5225,83361.501,0.004271767,6.0,83461.290906
2025-04-16 08:00:00+00:00,83300.65,84104.159,83135.32,83731.815,0.020870842,6.0,83528.513522
2025-04-16 09:00:00+00:00,83782.1215,83891.8335,83626.2655,83635.895,0.0,0.0,83755.51075
2025-04-16 10:00:00+00:00,83603.421,83977.72,83603.421,83942.97,0.000760315,2.0,83907.564861
2025-04-16 11:00:00+00:00,83909.408,84119.95,83781.25,84038.469,0.001198354,3.0,83888.280428
2025-04-16 12:00:00+00:00,84099.635,84246.083,83756.555,83767.205,0.04028365,2.0,83902.574584
2025-04-16 13:00:00+00:00,83741.4,84207.321,83509.71,83770.884,0.007371474,4.0,83798.883059
2025-04-16 14:00:00+00:00,83714.8,84849.3075,83714.8,84607.7,0.015193803,9.0,84130.286853
2025-04-16 15:00:00+00:00,84650.3905,85279.8105,84524.3055,84839.55,0.178655423,8.0,85012.657046
2025-04-16 16:00:00+00:00,84907.2125,85228.16,84737.85,85061.995,0.886757418,13.0,84908.179829
2025-04-16 17:00:00+00:00,85105.855,85497.95,83308.832,83349.4,0.023378814,23.0,84801.136328
2025-04-16 18:00:00+00:00,83395.7065,84494.3165,83381.56,84019.466,0.051129227,7.0,84036.534344
2025-04-16 19:00:00+00:00,84078.3195,84523.0,83794.85,84342.296,0.079159752,46.0,83975.766565
2025-04-16 20:00:00+00:00,84320.0455,84633.45,84289.855,84289.855,7e-05,1.0,84482.9
2025-04-16 21:00:00+00:00,84321.595,84711.13,84295.344,84573.09,0.001585685,3.0,84444.331977
2025-04-16 22:00:00+00:00,84599.3525,84599.3525,84350.5505,84479.871,0.119633173,2.0,84473.548704
2025-04-16 23:00:00+00:00,84436.33,84436.33,84039.095,84039.095,0.000514327,2.0,84315.85318
2025-04-17 00:00:00+00:00,84017.87,84205.925,83947.709,84190.2875,0.0,0.0,84017.87
2025-04-17 01:00:00+00:00,84150.8155,84472.3,84142.7765,84335.0405,0.000421997,1.0,84358.59
2025-04-17 02:00:00+00:00,84311.472,84311.472,84060.36,84284.53,0.0,0.0,84311.472
2025-04-17 03:00:00+00:00,84312.591,84312.591,83834.645,84003.21,0.003425204,2.0,83957.536428
2025-04-17 04:00:00+00:00,83974.3155,84195.789,83912.725,84175.04,0.001349849,2.0,83992.367636
2025-04-17 05:00:00+00:00,84152.955,84502.85,84109.2125,84385.333,0.0,0.0,84170.49
2025-04-17 06:00:00+00:00,84403.7165,84866.4605,84345.206,84793.5105,0.002245706,3.0,84707.377628
2025-04-17 07:00:00+00:00,84832.694,85017.5,84564.3,84642.11,0.012270221,7.0,84978.643521
2025-04-17 08:00:00+00:00,84709.15,84759.2055,84408.0,84427.0635,0.00511838,6.0,84521.136396
2025-04-17 09:00:00+00:00,84458.065,84471.412,84341.5535,84465.86,0.002858026,1.0,84471.412
2025-04-17 10:00:00+00:00,84528.52,84528.52,84182.635,84345.665,0.057143313,2.0,84496.873681
2025-04-17 11:00:00+00:00,84392.8065,84724.3065,84304.289,84581.215,0.0003,3.0,84404.466667
2025-04-17 12:00:00+00:00,84625.4205,84838.06,84625.4205,84755.6285,0.005870098,2.0,84722.332045
2025-04-17 13:00:00+00:00,84726.1325,84726.1325,84327.396,84418.59,0.0,0.0,84726.1325
2025-04-17 14:00:00+00:00,84390.15,84467.4,83749.35,84093.0955,0.010235699,6.0,84183.969527
2025-04-17 15:00:00+00:00,84132.699,84693.8585,84132.699,84512.8975,0.011983354,3.0,84542.530121
2025-04-17 16:00:00+00:00,84555.48,85066.0775,84427.859,84955.0485,0.066009089,9.0,84847.750466
2025-04-17 17:00:00+00:00,84925.629,85175.185,84779.3,85148.315,0.02969261,4.0,84781.272112
2025-04-17 18:00:00+00:00,85109.45,85538.42,84940.675,84940.675,0.067528767,12.0,85404.396344
2025-04-17 19:00:00+00:00,84983.205,85111.1505,84586.3125,84870.7775,0.079694259,60.0,84781.445102
2025-04-17 20:00:00+00:00,84935.85,85132.15,84897.45,85124.198,0.002938518,3.0,85053.245203
2025-04-17 21:00:00+00:00,85081.1475,85089.0255,84868.8,85089.0255,0.0002,2.0,84948.75
2025-04-17 22:00:00+00:00,85049.35,85101.3475,84760.38,84760.38,0.014602651,2.0,85060.971038
2025-04-17 23:00:00+00:00,84811.565,85036.55,84811.565,84944.543,0.0,0.0,84811.565
2025-04-18 00:00:00+00:00,84968.378,85029.2735,84775.16,84816.029,0.000481645,1.0,84842.1
2025-04-18 01:00:00+00:00,84871.18,85105.42,84871.18,84950.735,0.0,0.0,84871.18
2025-04-18 02:00:00+00:00,84892.36,84966.215,84846.451,84904.514,0.0,0.0,84892.36
2025-04-18 03:00:00+00:00,84854.04,84864.42,84756.9725,84822.746,0.0,0.0,84854.04
2025-04-18 04:00:00+00:00,84853.0465,84853.0465,84570.78,84662.66,0.000231182,2.0,84640.121875
2025-04-18 05:00:00+00:00,84665.575,84742.2,84516.23,84742.2,0.001269758,4.0,84541.735566
2025-04-18 06:00:00+00:00,84704.345,84757.8135,84585.75,84719.7405,0.0,0.0,84704.345
2025-04-18 07:00:00+00:00,84696.588,84696.588,84436.0715,84633.319,0.230587004,4.0,84600.165395
2025-04-18 08:00:00+00:00,84680.04,84769.655,84632.241,84632.241,0.0,0.0,84680.04
2025-04-18 09:00:00+00:00,84589.452,84716.43,84538.77,84553.875,0.005834711,3.0,84563.45552
2025-04-18 10:00:00+00:00,84542.875,84657.65,84461.11,84518.5595,0.0,0.0,84543.95825
2025-04-18 11:00:00+00:00,84536.283,84663.15,84468.475,84663.15,0.0,0.0,84536.283
2025-04-18 12:00:00+00:00,84688.075,84765.515,84563.5065,84641.102,4.7213e-05,3.0,84701.940291
2025-04-18 13:00:00+00:00,84617.765,84617.765,84471.755,84562.9315,0.006114747,8.0,84595.877148
2025-04-18 14:00:00+00:00,84619.163,84619.163,84427.6,84546.463,0.0006351,2.0,84542.058197
2025-04-18 15:00:00+00:00,84605.9515,84605.9515,84326.86,84357.885,0.003478013,2.0,84477.635745
2025-04-18 16:00:00+00:00,84388.91,84524.9655,84347.88,84484.48,0.001784637,5.0,84413.113702
2025-04-18 17:00:00+00:00,84436.655,84571.345,84399.89,84571.345,0.0,0.0,84436.655
2025-04-18 18:00:00+00:00,84503.7945,84602.74,84503.7945,84602.74,0.0,0.0,84503.7945
2025-04-18 19:00:00+00:00,84645.52,84645.52,84438.97,84504.25,0.045843914,49.0,84466.548139
2025-04-18 20:00:00+00:00,84552.999,84607.9425,84437.684,84486.87,0.00179775,2.0,84503.439194
2025-04-18 21:00:00+00:00,84510.165,84658.95,84499.705,84614.15,0.0,0.0,84510.165
2025-04-18 22:00:00+00:00,84586.9985,84586.9985,84427.2255,84494.805,0.001141907,1.0,84567.8
2025-04-18 23:00:00+00:00,84475.2585,84475.2585,84356.9605,84472.29,0.00104802,1.0,84380.848
2025-04-19 00:00:00+00:00,84459.5465,84459.5465,84377.6365,84433.205,0.0,0.0,84459.5465
2025-04-19 01:00:00+00:00,84468.2,84574.815,84468.2,84547.411,0.0,0.0,84468.2
2025-04-19 02:00:00+00:00,84518.45,84783.13,84518.45,84760.594,0.004184018,4.0,84763.912922
2025-04-19 03:00:00+00:00,84819.003,84918.6875,84770.8,84861.155,0.001,2.0,84839.0
2025-04-19 04:00:00+00:00,84903.5665,85285.4,84903.5665,85034.24,0.001673265,3.0,85140.234709
2025-04-19 05:00:00+00:00,85066.05,85149.9555,84994.145,85078.477,0.0,0.0,85066.05
2025-04-19 06:00:00+00:00,85063.73,85063.73,84911.5,84911.5,0.002838433,1.0,85054.5
2025-04-19 07:00:00+00:00,84944.93,85235.275,84944.93,85165.338,0.001936072,3.0,85066.967507
2025-04-19 08:00:00+00:00,85157.4,85312.975,85130.55,85294.1125,0.001417142,4.0,85239.791819
2025-04-19 09:00:00+00:00,85330.7825,85458.62,85237.6,85364.745,0.036895372,18.0,85366.109717
2025-04-19 10:00:00+00:00,85332.917,85332.917,85173.9035,85256.8915,0.007184015,4.0,85245.651684
2025-04-19 11:00:00+00:00,85199.1685,85220.315,85165.13,85206.9555,0.0,0.0,85199.1685
2025-04-19 12:00:00+00:00,85245.5475,85383.1,85215.4335,85277.95,0.036808293,30.0,85310.419425
2025-04-19 13:00:00+00:00,85238.727,85491.147,85238.727,85491.147,0.0,0.0,85238.727
2025-04-19 14:00:00+00:00,85532.3,85532.3,85341.185,85409.95,0.000314065,1.0,85532.3
2025-04-19 15:00:00+00:00,85348.7275,85632.935,85112.21,85191.9085,0.0,0.0,85348.7275
2025-04-19 16:00:00+00:00,85230.915,85319.557,84726.989,84837.425,0.006337559,9.0,85075.231367
2025-04-19 17:00:00+00:00,84873.9725,85232.0755,84836.17,85232.0755,0.0003,1.0,84836.17
2025-04-19 18:00:00+00:00,85173.1245,85304.089,85122.7705,85122.7705,0.0,0.0,85173.1245
2025-04-19 19:00:00+00:00,85085.95,85173.859,85027.28,85088.09,0.004894792,27.0,85120.767103
2025-04-19 20:00:00+00:00,85051.441,85268.65,84986.94,85208.1685,0.0,0.0,85051.441
2025-04-19 21:00:00+00:00,85235.3665,85359.66,85229.1,85315.358,0.00167019,1.0,85229.1
2025-04-19 22:00:00+00:00,85303.715,85334.54,85239.863,85252.661,0.0,0.0,85308.9575
2025-04-19 23:00:00+00:00,85191.2475,85191.2475,85055.5,85055.5,0.0,0.0,85191.2475
2025-04-20 00:00:00+00:00,85102.6965,85198.55,85087.595,85145.06,0.0,0.0,85102.6965
2025-04-20 01:00:00+00:00,85183.135,85322.0125,85183.135,85307.291,0.0,0.0,85183.135
2025-04-20 02:00:00+00:00,85269.54,85320.8,85202.7125,85202.7125,0.002762268,2.0,85219.040705
2025-04-20 03:00:00+00:00,85271.787,85271.787,85137.324,85170.45,0.0,0.0,85271.787
2025-04-20 04:00:00+00:00,85113.8915,85205.755,85113.8915,85205.755,0.0,0.0,85113.8915
2025-04-20 05:00:00+00:00,85171.0285,85171.0285,85124.1905,85124.1905,0.0,0.0,85171.0285
2025-04-20 06:00:00+00:00,85169.3785,85169.3785,84897.007,84973.194,0.000581274,1.0,85108.06
2025-04-20 07:00:00+00:00,84948.223,84948.223,84682.3,84777.45,0.0028,1.0,84791.48
2025-04-20 08:00:00+00:00,84715.4,84791.7405,84583.26,84656.385,0.020975557,3.0,84692.139517
2025-04-20 09:00:00+00:00,84635.315,84635.315,84496.46,84552.974,0.0,0.0,84632.9575
2025-04-20 10:00:00+00:00,84522.0905,84522.0905,84014.987,84176.465,0.593279965,5.0,84495.77536
2025-04-20 11:00:00+00:00,84126.868,84219.6,83962.965,84140.7885,0.0,0.0,84126.868
2025-04-20 12:00:00+00:00,84173.467,84471.8175,84173.467,84363.8995,0.002,1.0,84388.0
2025-04-20 13:00:00+00:00,84373.7365,84451.6135,84190.1285,84348.55,0.001047212,2.0,84363.00599
2025-04-20 14:00:00+00:00,84316.17,84651.8095,84282.814,84640.75,0.000318372,1.0,84375.3
2025-04-20 15:00:00+00:00,84594.85,84594.85,84320.1795,84347.415,0.000466008,1.0,84405.9
2025-04-20 16:00:00+00:00,84392.9,84621.269,84284.204,84621.269,0.001018595,6.0,84376.801812
2025-04-20 17:00:00+00:00,84588.695,84635.217,84473.175,84577.035,1.1612e-05,1.0,84514.3
2025-04-20 18:00:00+00:00,84528.87,84629.847,84481.188,84557.85,0.0003,1.0,84528.87
2025-04-20 19:00:00+00:00,84568.2815,84732.5,84552.8865,84653.57,0.041516949,34.0,84695.061988
2025-04-20 20:00:00+00:00,84688.845,85225.53,84688.845,85094.7365,0.00269,5.0,84962.838104
2025-04-20 21:00:00+00:00,85134.3665,85297.6,84951.3775,84996.58,0.012593573,2.0,85296.962544
2025-04-20 22:00:00+00:00,85023.545,85023.545,84667.17,84848.35,0.0,0.0,85003.147
2025-04-20 23:00:00+00:00,84881.8,85278.8555,84881.8,85139.1945,0.0,0.0,84929.6995
2025-04-21 00:00:00+00:00,85166.0,87017.86,85158.135,86613.365,0.06580984,18.0,86087.730373
2025-04-21 01:00:00+00:00,86640.712,87429.938,86624.712,87336.365,0.042515194,14.0,87281.732397
2025-04-21 02:00:00+00:00,87262.633,87610.301,87136.63,87393.2,6.0748e-05,2.0,87400.801886
2025-04-21 03:00:00+00:00,87416.8265,87621.383,87211.581,87211.581,0.006630679,2.0,87383.45345
2025-04-21 04:00:00+00:00,87235.2795,87370.16825,87058.6415,87370.16825,0.034130706,4.0,87225.914018
2025-04-21 05:00:00+00:00,87388.61225,87728.546,87355.90675,87566.4405,0.020118348,3.0,87414.928131
2025-04-21 06:00:00+00:00,87614.388,87708.09,87400.395,87497.2,0.058297076,6.0,87610.659488
2025-04-21 07:00:00+00:00,87540.3775,87610.987,87343.55,87470.435,0.024677067,4.0,87570.858761
2025-04-21 08:00:00+00:00,87442.385,87767.42,87420.1,87579.177,0.036067973,23.0,87573.325691
2025-04-21 09:00:00+00:00,87546.1,87836.9,87326.94,87494.895,0.030495003,20.0,87638.702187
2025-04-21 10:00:00+00:00,87539.5525,87539.5525,87214.43,87368.9645,0.000441722,3.0,87333.123905
2025-04-21 11:00:00+00:00,87316.66,87374.92,86698.645,86987.4675,0.049759332,11.0,86901.211852
